imagen,persona_real,persona_predicha,distancia,correcta
yaleB16/yaleB16_P00A+035E-20.pgm,16,7,15.663628,False
yaleB16/yaleB16_P00A-020E-40.pgm,16,4,13.089084,False
yaleB16/yaleB16_P00A+020E-40.pgm,16,7,13.912828,False
yaleB16/yaleB16_P00A-070E+00.pgm,16,4,24.360834,False
yaleB16/yaleB16_P00A+070E+00.pgm,16,35,26.800993,False
yaleB16/yaleB16_P00A-035E+40.pgm,16,9,16.980532,False
yaleB16/yaleB16_P00A+035E+40.pgm,16,20,16.991852,False
yaleB16/yaleB16_P00A-060E-20.pgm,16,4,22.395674,False
yaleB16/yaleB16_P00A-060E+20.pgm,16,31,22.221737,False
yaleB16/yaleB16_P00A+060E-20.pgm,16,35,21.590776,False
yaleB16/yaleB16_P00A+060E+20.pgm,16,35,22.70077,False
yaleB16/yaleB16_P00A+000E+90.pgm,16,35,18.738503,False
yaleB16/yaleB16_P00A-050E-40.pgm,16,31,18.108767,False
yaleB16/yaleB16_P00A+050E-40.pgm,16,35,17.502998,False
yaleB16/yaleB16_P00A-095E+00.pgm,16,31,25.533562,False
yaleB16/yaleB16_P00A-035E+65.pgm,16,35,15.219935,False
yaleB16/yaleB16_P00A+035E+65.pgm,16,35,15.497011,False
yaleB16/yaleB16_P00A-070E-35.pgm,16,4,22.606693,False
yaleB16/yaleB16_P00A+070E-35.pgm,16,35,20.473034,False
yaleB16/yaleB16_P00A-085E-20.pgm,16,4,24.038074,False
yaleB16/yaleB16_P00A-085E+20.pgm,16,31,24.246506,False
yaleB16/yaleB16_P00A+085E-20.pgm,16,35,23.584272,False
yaleB16/yaleB16_P00A+085E+20.pgm,16,35,21.599796,False
yaleB16/yaleB16_P00A-070E+45.pgm,16,31,20.449533,False
yaleB16/yaleB16_P00A+070E+45.pgm,16,35,18.87411,False
yaleB16/yaleB16_P00A-120E+00.pgm,16,35,21.869114,False
yaleB16/yaleB16_P00A+120E+00.pgm,16,35,19.591808,False
yaleB16/yaleB16_P00A-110E+15.pgm,16,35,20.435732,False
yaleB16/yaleB16_P00A+110E+15.pgm,16,35,20.593834,False
yaleB16/yaleB16_P00A-110E-20.pgm,16,35,24.625835,False
yaleB16/yaleB16_P00A+110E-20.pgm,16,35,23.146284,False
yaleB16/yaleB16_P00A-110E+40.pgm,16,35,18.876915,False
yaleB16/yaleB16_P00A+110E+40.pgm,16,35,17.126177,False
yaleB16/yaleB16_P00A-130E+20.pgm,16,35,19.592352,False
yaleB16/yaleB16_P00A+130E+20.pgm,16,35,17.857492,False
yaleB16/yaleB16_P00A-110E+65.pgm,16,35,18.33006,False
yaleB16/yaleB16_P00A+110E+65.pgm,16,35,17.314234,False
yaleB17/yaleB17_P00A+005E+10.pgm,17,17,6.3751698,True
yaleB17/yaleB17_P00A+000E-20.pgm,17,17,6.3573675,True
yaleB17/yaleB17_P00A+000E+20.pgm,17,17,7.244829,True
yaleB17/yaleB17_P00A-025E+00.pgm,17,17,11.205991,True
yaleB17/yaleB17_P00A+025E+00.pgm,17,35,9.008725,False
yaleB17/yaleB17_P00A-010E-20.pgm,17,17,9.180394,True
yaleB17/yaleB17_P00A+010E-20.pgm,17,17,7.9378843,True
yaleB17/yaleB17_P00A-020E-10.pgm,17,17,7.806708,True
yaleB17/yaleB17_P00A-020E+10.pgm,17,17,11.255222,True
yaleB17/yaleB17_P00A+020E-10.pgm,17,17,10.113251,True
yaleB17/yaleB17_P00A+020E+10.pgm,17,17,9.503973,True
yaleB17/yaleB17_P00A+000E-35.pgm,17,35,11.242083,False
yaleB17/yaleB17_P00A-015E+20.pgm,17,17,11.006363,True
yaleB17/yaleB17_P00A+015E+20.pgm,17,17,8.776183,True
yaleB17/yaleB17_P00A+000E+45.pgm,17,17,11.577661,True
yaleB17/yaleB17_P00A-035E+15.pgm,17,24,16.99625,False
yaleB17/yaleB17_P00A+035E+15.pgm,17,17,15.343583,True
yaleB17/yaleB17_P00A-050E+00.pgm,17,4,20.260433,False
yaleB17/yaleB17_P00A+050E+00.pgm,17,35,16.008257,False
yaleB17/yaleB17_P00A-035E-20.pgm,17,4,16.07442,False
yaleB17/yaleB17_P00A+035E-20.pgm,17,35,14.588369,False
yaleB17/yaleB17_P00A-020E-40.pgm,17,35,14.152168,False
yaleB17/yaleB17_P00A+020E-40.pgm,17,35,12.723319,False
yaleB17/yaleB17_P00A-070E+00.pgm,17,4,22.874363,False
yaleB17/yaleB17_P00A+070E+00.pgm,17,35,25.081861,False
yaleB17/yaleB17_P00A-035E+40.pgm,17,17,16.513151,True
yaleB17/yaleB17_P00A+035E+40.pgm,17,20,16.567495,False
yaleB17/yaleB17_P00A-060E-20.pgm,17,4,20.45454,False
yaleB17/yaleB17_P00A-060E+20.pgm,17,4,21.882055,False
yaleB17/yaleB17_P00A+060E-20.pgm,17,35,18.40372,False
yaleB17/yaleB17_P00A+060E+20.pgm,17,35,21.482018,False
yaleB17/yaleB17_P00A+000E+90.pgm,17,35,18.499119,False
yaleB17/yaleB17_P00A-050E-40.pgm,17,31,18.72916,False
yaleB17/yaleB17_P00A+050E-40.pgm,17,35,16.790915,False
yaleB17/yaleB17_P00A-095E+00.pgm,17,35,24.538189,False
yaleB17/yaleB17_P00A+095E+00.pgm,17,35,23.402695,False
yaleB17/yaleB17_P00A-035E+65.pgm,17,35,15.81907,False
yaleB17/yaleB17_P00A+035E+65.pgm,17,35,14.419604,False
yaleB17/yaleB17_P00A-070E-35.pgm,17,35,20.894825,False
yaleB17/yaleB17_P00A+070E-35.pgm,17,35,18.865059,False
yaleB17/yaleB17_P00A-085E-20.pgm,17,35,22.280237,False
yaleB17/yaleB17_P00A-085E+20.pgm,17,4,24.422293,False
yaleB17/yaleB17_P00A+085E-20.pgm,17,35,21.526505,False
yaleB17/yaleB17_P00A+085E+20.pgm,17,35,22.507355,False
yaleB17/yaleB17_P00A-070E+45.pgm,17,38,21.915705,False
yaleB17/yaleB17_P00A+070E+45.pgm,17,35,19.041708,False
yaleB17/yaleB17_P00A-120E+00.pgm,17,35,21.757942,False
yaleB17/yaleB17_P00A+120E+00.pgm,17,35,20.886148,False
yaleB17/yaleB17_P00A-110E+15.pgm,17,35,20.055769,False
yaleB17/yaleB17_P00A+110E+15.pgm,17,35,21.410175,False
yaleB17/yaleB17_P00A-110E-20.pgm,17,35,21.87363,False
yaleB17/yaleB17_P00A+110E-20.pgm,17,35,21.766834,False
yaleB17/yaleB17_P00A-110E+40.pgm,17,35,19.341349,False
yaleB17/yaleB17_P00A+110E+40.pgm,17,35,17.336569,False
yaleB17/yaleB17_P00A-130E+20.pgm,17,35,19.382872,False
yaleB17/yaleB17_P00A+130E+20.pgm,17,35,17.562706,False
yaleB17/yaleB17_P00A-110E+65.pgm,17,35,17.82593,False
yaleB17/yaleB17_P00A+110E+65.pgm,17,35,17.215687,False
yaleB18/yaleB18_P00A+005E+10.pgm,18,18,4.1959414,True
yaleB18/yaleB18_P00A+000E-20.pgm,18,18,4.4801965,True
yaleB18/yaleB18_P00A+000E+20.pgm,18,18,6.4832196,True
yaleB18/yaleB18_P00A-025E+00.pgm,18,18,9.108782,True
yaleB18/yaleB18_P00A+025E+00.pgm,18,35,9.282317,False
yaleB18/yaleB18_P00A-010E-20.pgm,18,18,6.304317,True
yaleB18/yaleB18_P00A+010E-20.pgm,18,18,4.842808,True
yaleB18/yaleB18_P00A-020E-10.pgm,18,18,5.442423,True
yaleB18/yaleB18_P00A-020E+10.pgm,18,18,9.367615,True
yaleB18/yaleB18_P00A+020E-10.pgm,18,18,7.2761307,True
yaleB18/yaleB18_P00A+020E+10.pgm,18,18,6.884076,True
yaleB18/yaleB18_P00A+000E-35.pgm,18,35,10.748886,False
yaleB18/yaleB18_P00A-015E+20.pgm,18,18,9.559242,True
yaleB18/yaleB18_P00A+015E+20.pgm,18,18,7.0035,True
yaleB18/yaleB18_P00A+000E+45.pgm,18,18,10.94771,True
yaleB18/yaleB18_P00A-035E+15.pgm,18,38,15.021638,False
yaleB18/yaleB18_P00A+035E+15.pgm,18,18,13.387572,True
yaleB18/yaleB18_P00A-050E+00.pgm,18,4,18.641125,False
yaleB18/yaleB18_P00A+050E+00.pgm,18,35,15.242845,False
yaleB18/yaleB18_P00A-035E-20.pgm,18,4,14.630274,False
yaleB18/yaleB18_P00A+035E-20.pgm,18,35,13.077161,False
yaleB18/yaleB18_P00A-020E-40.pgm,18,31,12.054092,False
yaleB18/yaleB18_P00A+020E-40.pgm,18,35,12.365359,False
yaleB18/yaleB18_P00A-070E+00.pgm,18,4,21.324009,False
yaleB18/yaleB18_P00A+070E+00.pgm,18,35,22.645832,False
yaleB18/yaleB18_P00A-035E+40.pgm,18,18,14.614354,True
yaleB18/yaleB18_P00A+035E+40.pgm,18,35,16.69588,False
yaleB18/yaleB18_P00A-060E-20.pgm,18,4,19.069237,False
yaleB18/yaleB18_P00A-060E+20.pgm,18,38,20.53437,False
yaleB18/yaleB18_P00A+060E-20.pgm,18,35,17.728498,False
yaleB18/yaleB18_P00A+060E+20.pgm,18,35,19.538948,False
yaleB18/yaleB18_P00A+000E+90.pgm,18,35,17.96078,False
yaleB18/yaleB18_P00A-050E-40.pgm,18,31,17.077929,False
yaleB18/yaleB18_P00A+050E-40.pgm,18,35,16.65857,False
yaleB18/yaleB18_P00A-095E+00.pgm,18,35,23.38207,False
yaleB18/yaleB18_P00A+095E+00.pgm,18,35,22.340664,False
yaleB18/yaleB18_P00A-035E+65.pgm,18,38,16.005209,False
yaleB18/yaleB18_P00A+035E+65.pgm,18,35,16.552063,False
yaleB18/yaleB18_P00A-070E-35.pgm,18,31,19.813429,False
yaleB18/yaleB18_P00A+070E-35.pgm,18,35,19.08461,False
yaleB18/yaleB18_P00A-085E-20.pgm,18,35,20.948757,False
yaleB18/yaleB18_P00A-085E+20.pgm,18,32,22.806726,False
yaleB18/yaleB18_P00A+085E-20.pgm,18,35,20.716906,False
yaleB18/yaleB18_P00A+085E+20.pgm,18,35,21.692299,False
yaleB18/yaleB18_P00A-070E+45.pgm,18,38,20.3209,False
yaleB18/yaleB18_P00A+070E+45.pgm,18,35,20.170092,False
yaleB18/yaleB18_P00A-120E+00.pgm,18,35,21.74325,False
yaleB18/yaleB18_P00A+120E+00.pgm,18,35,20.247793,False
yaleB18/yaleB18_P00A-110E+15.pgm,18,35,19.749247,False
yaleB18/yaleB18_P00A+110E+15.pgm,18,35,21.634146,False
yaleB18/yaleB18_P00A-110E-20.pgm,18,35,21.740892,False
yaleB18/yaleB18_P00A+110E-20.pgm,18,35,20.596098,False
yaleB18/yaleB18_P00A-110E+40.pgm,18,35,19.729073,False
yaleB18/yaleB18_P00A+110E+40.pgm,18,35,18.431992,False
yaleB18/yaleB18_P00A-130E+20.pgm,18,35,19.146734,False
yaleB18/yaleB18_P00A+130E+20.pgm,18,35,17.169237,False
yaleB18/yaleB18_P00A-110E+65.pgm,18,35,17.794306,False
yaleB18/yaleB18_P00A+110E+65.pgm,18,35,17.464626,False
yaleB19/yaleB19_P00A+005E-10.pgm,19,19,5.777095,True
yaleB19/yaleB19_P00A+005E+10.pgm,19,19,5.4589787,True
yaleB19/yaleB19_P00A+000E-20.pgm,19,19,6.723335,True
yaleB19/yaleB19_P00A+000E+20.pgm,19,19,7.19007,True
yaleB19/yaleB19_P00A-025E+00.pgm,19,19,8.478593,True
yaleB19/yaleB19_P00A+025E+00.pgm,19,35,7.8090873,False
yaleB19/yaleB19_P00A-010E-20.pgm,19,19,8.552341,True
yaleB19/yaleB19_P00A+010E-20.pgm,19,19,10.0270815,True
yaleB19/yaleB19_P00A-020E-10.pgm,19,19,6.8022113,True
yaleB19/yaleB19_P00A-020E+10.pgm,19,19,8.00438,True
yaleB19/yaleB19_P00A+020E-10.pgm,19,35,9.667746,False
yaleB19/yaleB19_P00A+020E+10.pgm,19,19,7.408311,True
yaleB19/yaleB19_P00A+000E-35.pgm,19,35,12.028664,False
yaleB19/yaleB19_P00A-015E+20.pgm,19,19,8.483617,True
yaleB19/yaleB19_P00A+015E+20.pgm,19,19,7.79657,True
yaleB19/yaleB19_P00A+000E+45.pgm,19,19,12.714496,True
yaleB19/yaleB19_P00A-035E+15.pgm,19,19,14.09991,True
yaleB19/yaleB19_P00A+035E+15.pgm,19,19,13.879731,True
yaleB19/yaleB19_P00A-050E+00.pgm,19,19,19.292665,True
yaleB19/yaleB19_P00A+050E+00.pgm,19,35,14.66527,False
yaleB19/yaleB19_P00A-035E-20.pgm,19,19,15.853705,True
yaleB19/yaleB19_P00A+035E-20.pgm,19,35,13.339976,False
yaleB19/yaleB19_P00A-020E-40.pgm,19,35,14.932984,False
yaleB19/yaleB19_P00A+020E-40.pgm,19,35,13.803224,False
yaleB19/yaleB19_P00A-070E+00.pgm,19,4,22.450771,False
yaleB19/yaleB19_P00A+070E+00.pgm,19,35,21.788576,False
yaleB19/yaleB19_P00A-035E+40.pgm,19,8,15.731181,False
yaleB19/yaleB19_P00A+035E+40.pgm,19,9,15.455306,False
yaleB19/yaleB19_P00A-060E-20.pgm,19,4,20.163397,False
yaleB19/yaleB19_P00A-060E+20.pgm,19,31,21.710787,False
yaleB19/yaleB19_P00A+060E-20.pgm,19,35,16.979494,False
yaleB19/yaleB19_P00A+060E+20.pgm,19,35,19.015245,False
yaleB19/yaleB19_P00A+000E+90.pgm,19,35,16.163614,False
yaleB19/yaleB19_P00A-050E-40.pgm,19,31,19.501526,False
yaleB19/yaleB19_P00A+050E-40.pgm,19,35,16.81923,False
yaleB19/yaleB19_P00A-095E+00.pgm,19,31,24.356274,False
yaleB19/yaleB19_P00A+095E+00.pgm,19,35,21.815523,False
yaleB19/yaleB19_P00A-035E+65.pgm,19,8,15.704211,False
yaleB19/yaleB19_P00A+035E+65.pgm,19,9,15.93399,False
yaleB19/yaleB19_P00A-070E-35.pgm,19,35,20.210238,False
yaleB19/yaleB19_P00A+070E-35.pgm,19,35,18.659952,False
yaleB19/yaleB19_P00A-085E-20.pgm,19,35,21.571674,False
yaleB19/yaleB19_P00A-085E+20.pgm,19,4,24.39837,False
yaleB19/yaleB19_P00A+085E-20.pgm,19,35,20.309175,False
yaleB19/yaleB19_P00A+085E+20.pgm,19,35,20.973076,False
yaleB19/yaleB19_P00A-070E+45.pgm,19,31,21.77659,False
yaleB19/yaleB19_P00A+070E+45.pgm,19,35,19.004915,False
yaleB19/yaleB19_P00A-120E+00.pgm,19,35,21.930994,False
yaleB19/yaleB19_P00A+120E+00.pgm,19,35,20.199068,False
yaleB19/yaleB19_P00A-110E+15.pgm,19,35,21.425873,False
yaleB19/yaleB19_P00A+110E+15.pgm,19,35,21.831339,False
yaleB19/yaleB19_P00A-110E-20.pgm,19,35,21.489044,False
yaleB19/yaleB19_P00A+110E-20.pgm,19,35,20.096575,False
yaleB19/yaleB19_P00A-110E+40.pgm,19,35,20.847466,False
yaleB19/yaleB19_P00A+110E+40.pgm,19,35,18.01123,False
yaleB19/yaleB19_P00A-130E+20.pgm,19,35,20.813957,False
yaleB19/yaleB19_P00A+130E+20.pgm,19,35,17.946827,False
yaleB19/yaleB19_P00A-110E+65.pgm,19,35,16.68978,False
yaleB19/yaleB19_P00A+110E+65.pgm,19,35,16.301435,False
yaleB20/yaleB20_P00A+005E-10.pgm,20,20,4.453709,True
yaleB20/yaleB20_P00A+005E+10.pgm,20,20,4.520961,True
yaleB20/yaleB20_P00A+000E-20.pgm,20,20,4.115602,True
yaleB20/yaleB20_P00A+000E+20.pgm,20,20,6.3269806,True
yaleB20/yaleB20_P00A-025E+00.pgm,20,20,6.573527,True
yaleB20/yaleB20_P00A+025E+00.pgm,20,35,7.5490746,False
yaleB20/yaleB20_P00A-010E-20.pgm,20,20,5.0773664,True
yaleB20/yaleB20_P00A+010E-20.pgm,20,20,7.296028,True
yaleB20/yaleB20_P00A-020E-10.pgm,20,20,4.2364826,True
yaleB20/yaleB20_P00A-020E+10.pgm,20,20,5.89395,True
yaleB20/yaleB20_P00A+020E-10.pgm,20,35,7.452286,False
yaleB20/yaleB20_P00A+020E+10.pgm,20,20,6.212269,True
yaleB20/yaleB20_P00A+000E-35.pgm,20,35,8.194279,False
yaleB20/yaleB20_P00A-015E+20.pgm,20,20,6.2667255,True
yaleB20/yaleB20_P00A+015E+20.pgm,20,20,6.7017226,True
yaleB20/yaleB20_P00A+000E+45.pgm,20,20,9.573633,True
yaleB20/yaleB20_P00A-035E+15.pgm,20,8,13.099584,False
yaleB20/yaleB20_P00A+035E+15.pgm,20,20,13.101705,True
yaleB20/yaleB20_P00A-050E+00.pgm,20,4,16.157888,False
yaleB20/yaleB20_P00A+050E+00.pgm,20,35,13.855666,False
yaleB20/yaleB20_P00A-035E-20.pgm,20,4,12.454907,False
yaleB20/yaleB20_P00A+035E-20.pgm,20,35,10.699477,False
yaleB20/yaleB20_P00A-020E-40.pgm,20,35,10.466827,False
yaleB20/yaleB20_P00A+020E-40.pgm,20,35,10.407672,False
yaleB20/yaleB20_P00A-070E+00.pgm,20,4,21.54979,False
yaleB20/yaleB20_P00A+070E+00.pgm,20,35,20.393738,False
yaleB20/yaleB20_P00A-035E+40.pgm,20,20,13.512,True
yaleB20/yaleB20_P00A+035E+40.pgm,20,35,13.991976,False
yaleB20/yaleB20_P00A-060E-20.pgm,20,4,19.035707,False
yaleB20/yaleB20_P00A-060E+20.pgm,20,4,19.673054,False
yaleB20/yaleB20_P00A+060E-20.pgm,20,35,15.764746,False
yaleB20/yaleB20_P00A+060E+20.pgm,20,35,17.55321,False
yaleB20/yaleB20_P00A+000E+90.pgm,20,35,19.825752,False
yaleB20/yaleB20_P00A-050E-40.pgm,20,35,15.263934,False
yaleB20/yaleB20_P00A+050E-40.pgm,20,35,14.858311,False
yaleB20/yaleB20_P00A-095E+00.pgm,20,35,21.9223,False
yaleB20/yaleB20_P00A+095E+00.pgm,20,35,21.141048,False
yaleB20/yaleB20_P00A-035E+65.pgm,20,35,15.1451435,False
yaleB20/yaleB20_P00A+035E+65.pgm,20,35,13.882688,False
yaleB20/yaleB20_P00A-070E-35.pgm,20,35,19.077963,False
yaleB20/yaleB20_P00A+070E-35.pgm,20,35,17.725176,False
yaleB20/yaleB20_P00A-085E-20.pgm,20,35,20.342983,False
yaleB20/yaleB20_P00A-085E+20.pgm,20,35,21.543571,False
yaleB20/yaleB20_P00A+085E-20.pgm,20,35,19.439342,False
yaleB20/yaleB20_P00A+085E+20.pgm,20,35,19.637083,False
yaleB20/yaleB20_P00A-070E+45.pgm,20,35,18.060804,False
yaleB20/yaleB20_P00A+070E+45.pgm,20,35,17.350073,False
yaleB20/yaleB20_P00A-120E+00.pgm,20,35,21.16349,False
yaleB20/yaleB20_P00A+120E+00.pgm,20,35,19.80912,False
yaleB20/yaleB20_P00A-110E+15.pgm,20,35,19.775343,False
yaleB20/yaleB20_P00A+110E+15.pgm,20,35,19.538782,False
yaleB20/yaleB20_P00A-110E-20.pgm,20,35,21.231161,False
yaleB20/yaleB20_P00A+110E-20.pgm,20,35,20.125652,False
yaleB20/yaleB20_P00A-110E+40.pgm,20,35,18.50914,False
yaleB20/yaleB20_P00A+110E+40.pgm,20,35,17.956184,False
yaleB20/yaleB20_P00A-130E+20.pgm,20,35,20.062653,False
yaleB20/yaleB20_P00A+130E+20.pgm,20,35,18.444437,False
yaleB20/yaleB20_P00A-110E+65.pgm,20,35,19.377151,False
yaleB20/yaleB20_P00A+110E+65.pgm,20,35,19.111074,False
yaleB21/yaleB21_P00A+005E-10.pgm,21,21,6.637458,True
yaleB21/yaleB21_P00A+005E+10.pgm,21,21,6.5092287,True
yaleB21/yaleB21_P00A+000E-20.pgm,21,21,7.2287602,True
yaleB21/yaleB21_P00A+000E+20.pgm,21,21,8.706878,True
yaleB21/yaleB21_P00A-025E+00.pgm,21,21,8.08014,True
yaleB21/yaleB21_P00A+025E+00.pgm,21,35,11.922516,False
yaleB21/yaleB21_P00A-010E-20.pgm,21,21,8.033502,True
yaleB21/yaleB21_P00A+010E-20.pgm,21,21,10.118764,True
yaleB21/yaleB21_P00A-020E-10.pgm,21,21,6.7512703,True
yaleB21/yaleB21_P00A-020E+10.pgm,21,21,7.338518,True
yaleB21/yaleB21_P00A+020E-10.pgm,21,7,10.872032,False
yaleB21/yaleB21_P00A+020E+10.pgm,21,21,8.9531145,True
yaleB21/yaleB21_P00A+000E-35.pgm,21,4,12.420776,False
yaleB21/yaleB21_P00A-015E+20.pgm,21,21,8.662176,True
yaleB21/yaleB21_P00A+015E+20.pgm,21,21,9.15036,True
yaleB21/yaleB21_P00A+000E+45.pgm,21,21,12.561267,True
yaleB21/yaleB21_P00A-035E+15.pgm,21,21,15.931475,True
yaleB21/yaleB21_P00A+035E+15.pgm,21,21,15.834099,True
yaleB21/yaleB21_P00A-050E+00.pgm,21,31,20.2642,False
yaleB21/yaleB21_P00A+050E+00.pgm,21,35,17.309668,False
yaleB21/yaleB21_P00A-035E-20.pgm,21,31,15.567352,False
yaleB21/yaleB21_P00A+035E-20.pgm,21,35,16.198463,False
yaleB21/yaleB21_P00A-020E-40.pgm,21,4,13.562148,False
yaleB21/yaleB21_P00A+020E-40.pgm,21,35,14.437718,False
yaleB21/yaleB21_P00A-070E+00.pgm,21,4,22.881733,False
yaleB21/yaleB21_P00A+070E+00.pgm,21,35,23.355394,False
yaleB21/yaleB21_P00A-035E+40.pgm,21,21,17.26019,True
yaleB21/yaleB21_P00A+035E+40.pgm,21,9,18.456337,False
yaleB21/yaleB21_P00A-060E-20.pgm,21,4,20.595783,False
yaleB21/yaleB21_P00A-060E+20.pgm,21,31,22.050018,False
yaleB21/yaleB21_P00A+060E-20.pgm,21,35,19.297943,False
yaleB21/yaleB21_P00A+060E+20.pgm,21,35,21.257502,False
yaleB21/yaleB21_P00A+000E+90.pgm,21,35,19.233423,False
yaleB21/yaleB21_P00A-050E-40.pgm,21,4,18.095572,False
yaleB21/yaleB21_P00A+050E-40.pgm,21,35,17.642733,False
yaleB21/yaleB21_P00A-095E+00.pgm,21,31,25.220451,False
yaleB21/yaleB21_P00A+095E+00.pgm,21,35,22.26024,False
yaleB21/yaleB21_P00A-035E+65.pgm,21,35,16.20834,False
yaleB21/yaleB21_P00A+035E+65.pgm,21,35,15.675514,False
yaleB21/yaleB21_P00A-070E-35.pgm,21,4,21.864798,False
yaleB21/yaleB21_P00A+070E-35.pgm,21,35,20.114548,False
yaleB21/yaleB21_P00A-085E-20.pgm,21,31,22.948969,False
yaleB21/yaleB21_P00A-085E+20.pgm,21,4,24.527514,False
yaleB21/yaleB21_P00A+085E-20.pgm,21,35,21.410429,False
yaleB21/yaleB21_P00A+085E+20.pgm,21,35,21.385023,False
yaleB21/yaleB21_P00A-070E+45.pgm,21,31,21.8807,False
yaleB21/yaleB21_P00A+070E+45.pgm,21,35,20.521646,False
yaleB21/yaleB21_P00A-120E+00.pgm,21,35,22.448627,False
yaleB21/yaleB21_P00A+120E+00.pgm,21,35,19.20333,False
yaleB21/yaleB21_P00A-110E+15.pgm,21,35,22.00852,False
yaleB21/yaleB21_P00A+110E+15.pgm,21,35,20.310444,False
yaleB21/yaleB21_P00A-110E-20.pgm,21,35,22.553791,False
yaleB21/yaleB21_P00A+110E-20.pgm,21,35,20.041958,False
yaleB21/yaleB21_P00A-110E+40.pgm,21,35,19.809164,False
yaleB21/yaleB21_P00A+110E+40.pgm,21,35,17.59973,False
yaleB21/yaleB21_P00A-130E+20.pgm,21,35,20.006716,False
yaleB21/yaleB21_P00A+130E+20.pgm,21,35,17.492346,False
yaleB21/yaleB21_P00A-110E+65.pgm,21,35,17.92204,False
yaleB21/yaleB21_P00A+110E+65.pgm,21,35,18.348284,False
yaleB22/yaleB22_P00A+005E-10.pgm,22,22,4.998898,True
yaleB22/yaleB22_P00A+005E+10.pgm,22,22,5.6710515,True
yaleB22/yaleB22_P00A+000E-20.pgm,22,22,5.0214443,True
yaleB22/yaleB22_P00A+000E+20.pgm,22,22,6.305002,True
yaleB22/yaleB22_P00A-025E+00.pgm,22,22,6.74383,True
yaleB22/yaleB22_P00A+025E+00.pgm,22,22,11.753548,True
yaleB22/yaleB22_P00A-010E-20.pgm,22,22,5.879063,True
yaleB22/yaleB22_P00A+010E-20.pgm,22,22,8.177085,True
yaleB22/yaleB22_P00A-020E-10.pgm,22,22,4.8716373,True
yaleB22/yaleB22_P00A-020E+10.pgm,22,22,6.3532705,True
yaleB22/yaleB22_P00A+020E-10.pgm,22,22,7.4956694,True
yaleB22/yaleB22_P00A+020E+10.pgm,22,22,8.403494,True
yaleB22/yaleB22_P00A+000E-35.pgm,22,22,11.869997,True
yaleB22/yaleB22_P00A-015E+20.pgm,22,22,7.303225,True
yaleB22/yaleB22_P00A+015E+20.pgm,22,22,9.538992,True
yaleB22/yaleB22_P00A+000E+45.pgm,22,22,8.954175,True
yaleB22/yaleB22_P00A-035E+15.pgm,22,22,12.213489,True
yaleB22/yaleB22_P00A+035E+15.pgm,22,22,12.367234,True
yaleB22/yaleB22_P00A-050E+00.pgm,22,22,16.235855,True
yaleB22/yaleB22_P00A+050E+00.pgm,22,35,15.539732,False
yaleB22/yaleB22_P00A-035E-20.pgm,22,22,13.018035,True
yaleB22/yaleB22_P00A+035E-20.pgm,22,35,13.577804,False
yaleB22/yaleB22_P00A-020E-40.pgm,22,31,13.93188,False
yaleB22/yaleB22_P00A+020E-40.pgm,22,35,13.577323,False
yaleB22/yaleB22_P00A-070E+00.pgm,22,31,21.50233,False
yaleB22/yaleB22_P00A+070E+00.pgm,22,35,19.552557,False
yaleB22/yaleB22_P00A-035E+40.pgm,22,22,11.867329,True
yaleB22/yaleB22_P00A+035E+40.pgm,22,22,15.455174,True
yaleB22/yaleB22_P00A-060E-20.pgm,22,31,18.409628,False
yaleB22/yaleB22_P00A-060E+20.pgm,22,38,19.282455,False
yaleB22/yaleB22_P00A+060E-20.pgm,22,35,16.214386,False
yaleB22/yaleB22_P00A+060E+20.pgm,22,35,18.830708,False
yaleB22/yaleB22_P00A+000E+90.pgm,22,35,17.753084,False
yaleB22/yaleB22_P00A-050E-40.pgm,22,31,16.622602,False
yaleB22/yaleB22_P00A+050E-40.pgm,22,35,16.260439,False
yaleB22/yaleB22_P00A-095E+00.pgm,22,31,23.69524,False
yaleB22/yaleB22_P00A+095E+00.pgm,22,35,20.726995,False
yaleB22/yaleB22_P00A-035E+65.pgm,22,35,14.915976,False
yaleB22/yaleB22_P00A+035E+65.pgm,22,35,14.313059,False
yaleB22/yaleB22_P00A-070E-35.pgm,22,35,19.164482,False
yaleB22/yaleB22_P00A+070E-35.pgm,22,35,18.707676,False
yaleB22/yaleB22_P00A-085E-20.pgm,22,35,20.516401,False
yaleB22/yaleB22_P00A-085E+20.pgm,22,38,22.209904,False
yaleB22/yaleB22_P00A+085E-20.pgm,22,35,20.072464,False
yaleB22/yaleB22_P00A+085E+20.pgm,22,35,20.806704,False
yaleB22/yaleB22_P00A-070E+45.pgm,22,35,17.01848,False
yaleB22/yaleB22_P00A+070E+45.pgm,22,35,18.4257,False
yaleB22/yaleB22_P00A-120E+00.pgm,22,35,24.200191,False
yaleB22/yaleB22_P00A+120E+00.pgm,22,35,19.088165,False
yaleB22/yaleB22_P00A-110E+15.pgm,22,35,20.766537,False
yaleB22/yaleB22_P00A+110E+15.pgm,22,35,19.006771,False
yaleB22/yaleB22_P00A-110E-20.pgm,22,35,24.70278,False
yaleB22/yaleB22_P00A+110E-20.pgm,22,35,23.45738,False
yaleB22/yaleB22_P00A-110E+40.pgm,22,35,18.046228,False
yaleB22/yaleB22_P00A+110E+40.pgm,22,35,17.310173,False
yaleB22/yaleB22_P00A-130E+20.pgm,22,35,20.040596,False
yaleB22/yaleB22_P00A+130E+20.pgm,22,35,18.087269,False
