d,imagen,persona_real,persona_predicha,distance,correcta
10,Test/s35/9.pgm,35,35,3.9759562015533447,True
10,Test/s35/10.pgm,35,35,5.0229668617248535,True
10,Test/s36/6.pgm,36,24,7.42678689956665,False
10,Test/s36/7.pgm,36,36,5.546976566314697,True
10,Test/s36/8.pgm,36,36,2.797736883163452,True
10,Test/s36/9.pgm,36,36,5.174239158630371,True
10,Test/s36/10.pgm,36,17,6.967159271240234,False
10,Test/s37/6.pgm,37,37,2.1256678104400635,True
10,Test/s37/7.pgm,37,37,3.8501479625701904,True
10,Test/s37/8.pgm,37,37,2.5576305389404297,True
10,Test/s37/9.pgm,37,37,1.8898823261260986,True
10,Test/s37/10.pgm,37,37,3.2905373573303223,True
10,Test/s38/6.pgm,38,38,2.8694591522216797,True
10,Test/s38/7.pgm,38,38,2.3907909393310547,True
10,Test/s38/8.pgm,38,38,4.13012170791626,True
10,Test/s38/9.pgm,38,38,3.9467530250549316,True
10,Test/s38/10.pgm,38,38,2.082665205001831,True
10,Test/s39/6.pgm,39,39,4.5783915519714355,True
10,Test/s39/7.pgm,39,39,4.96413516998291,True
10,Test/s39/8.pgm,39,33,5.675354957580566,False
10,Test/s39/9.pgm,39,39,2.6786224842071533,True
10,Test/s39/10.pgm,39,39,4.339817523956299,True
10,Test/s40/6.pgm,40,40,5.280754566192627,True
10,Test/s40/7.pgm,40,40,2.229750394821167,True
10,Test/s40/8.pgm,40,40,2.588214159011841,True
10,Test/s40/9.pgm,40,40,4.454565525054932,True
10,Test/s40/10.pgm,40,40,3.8062171936035156,True
15,Test/s1/6.pgm,1,1,8.723064422607422,True
15,Test/s1/7.pgm,1,1,7.248720169067383,True
15,Test/s1/8.pgm,1,1,9.703965187072754,True
15,Test/s1/9.pgm,1,1,8.570462226867676,True
15,Test/s1/10.pgm,1,1,8.293567657470703,True
15,Test/s2/6.pgm,2,2,3.9845166206359863,True
15,Test/s2/7.pgm,2,2,3.8820972442626953,True
15,Test/s2/8.pgm,2,2,1.6748567819595337,True
15,Test/s2/9.pgm,2,2,5.449142932891846,True
15,Test/s2/10.pgm,2,2,3.307675838470459,True
15,Test/s3/6.pgm,3,17,7.006670951843262,False
15,Test/s3/7.pgm,3,4,6.308760166168213,False
15,Test/s3/8.pgm,3,4,7.077764511108398,False
15,Test/s3/9.pgm,3,3,5.321567058563232,True
15,Test/s3/10.pgm,3,3,4.346118927001953,True
15,Test/s4/6.pgm,4,4,7.3041815757751465,True
15,Test/s4/7.pgm,4,4,2.45361328125,True
15,Test/s4/8.pgm,4,4,2.062551736831665,True
15,Test/s4/9.pgm,4,4,2.8718271255493164,True
15,Test/s4/10.pgm,4,4,3.7112767696380615,True
15,Test/s5/6.pgm,5,5,1.590433955192566,True
15,Test/s5/7.pgm,5,5,1.6396993398666382,True
15,Test/s5/8.pgm,5,5,4.89788293838501,True
15,Test/s5/9.pgm,5,5,4.584809303283691,True
15,Test/s5/10.pgm,5,40,5.366795063018799,False
15,Test/s6/6.pgm,6,6,2.9591126441955566,True
15,Test/s6/7.pgm,6,6,2.906092405319214,True
15,Test/s6/8.pgm,6,6,4.663166046142578,True
15,Test/s6/9.pgm,6,6,3.9089677333831787,True
15,Test/s6/10.pgm,6,6,1.688891887664795,True
15,Test/s7/6.pgm,7,7,4.052914619445801,True
15,Test/s7/7.pgm,7,7,2.621067523956299,True
15,Test/s7/8.pgm,7,7,5.461852550506592,True
15,Test/s7/9.pgm,7,7,2.875955104827881,True
15,Test/s7/10.pgm,7,7,4.491766452789307,True
15,Test/s8/6.pgm,8,8,3.506146192550659,True
15,Test/s8/7.pgm,8,8,4.217867374420166,True
15,Test/s8/8.pgm,8,8,3.0683836936950684,True
15,Test/s8/9.pgm,8,8,5.930212497711182,True
15,Test/s8/10.pgm,8,8,3.9958131313323975,True
15,Test/s9/6.pgm,9,9,7.022620677947998,True
15,Test/s9/7.pgm,9,38,7.406862735748291,False
15,Test/s9/8.pgm,9,9,5.186976432800293,True
15,Test/s9/9.pgm,9,9,4.398812294006348,True
15,Test/s9/10.pgm,9,9,4.110815525054932,True
15,Test/s10/6.pgm,10,10,6.8657965660095215,True
15,Test/s10/7.pgm,10,10,6.009651184082031,True
15,Test/s10/8.pgm,10,10,4.917073726654053,True
15,Test/s10/9.pgm,10,10,8.268356323242188,True
15,Test/s10/10.pgm,10,38,8.97002124786377,False
15,Test/s11/6.pgm,11,11,4.769360065460205,True
15,Test/s11/7.pgm,11,11,5.858015537261963,True
15,Test/s11/8.pgm,11,15,9.489818572998047,False
15,Test/s11/9.pgm,11,11,6.731245040893555,True
15,Test/s11/10.pgm,11,11,3.7174038887023926,True
15,Test/s12/6.pgm,12,12,5.414893627166748,True
15,Test/s12/7.pgm,12,12,3.2050395011901855,True
15,Test/s12/8.pgm,12,12,5.004240036010742,True
15,Test/s12/9.pgm,12,12,6.5096516609191895,True
15,Test/s12/10.pgm,12,12,6.309895038604736,True
15,Test/s13/6.pgm,13,13,5.016908645629883,True
15,Test/s13/7.pgm,13,13,3.3940165042877197,True
15,Test/s13/8.pgm,13,13,3.1906769275665283,True
15,Test/s13/9.pgm,13,13,4.134650707244873,True
15,Test/s13/10.pgm,13,13,0.9867128729820251,True
15,Test/s14/6.pgm,14,37,7.734282493591309,False
15,Test/s14/7.pgm,14,37,8.317757606506348,False
15,Test/s14/8.pgm,14,28,8.167073249816895,False
15,Test/s14/9.pgm,14,37,10.702288627624512,False
15,Test/s14/10.pgm,14,37,9.611717224121094,False
15,Test/s15/6.pgm,15,15,2.0582435131073,True
15,Test/s15/7.pgm,15,15,2.6405932903289795,True
15,Test/s15/8.pgm,15,15,4.838465690612793,True
15,Test/s15/9.pgm,15,15,3.500026226043701,True
15,Test/s15/10.pgm,15,15,2.1875367164611816,True
15,Test/s16/6.pgm,16,16,6.420361042022705,True
15,Test/s16/7.pgm,16,16,7.334477424621582,True
15,Test/s16/8.pgm,16,1,9.456489562988281,False
15,Test/s16/9.pgm,16,16,7.3858137130737305,True
15,Test/s16/10.pgm,16,16,5.406412124633789,True
15,Test/s17/6.pgm,17,36,6.316188812255859,False
15,Test/s17/7.pgm,17,36,9.271431922912598,False
15,Test/s17/8.pgm,17,36,8.355480194091797,False
15,Test/s17/9.pgm,17,36,8.209249496459961,False
15,Test/s17/10.pgm,17,36,8.463146209716797,False
15,Test/s18/6.pgm,18,18,4.655656814575195,True
15,Test/s18/7.pgm,18,18,5.8547587394714355,True
15,Test/s18/8.pgm,18,18,2.3884730339050293,True
15,Test/s18/9.pgm,18,18,5.173783302307129,True
15,Test/s18/10.pgm,18,18,5.56832218170166,True
15,Test/s19/6.pgm,19,19,5.408614635467529,True
15,Test/s19/7.pgm,19,19,5.1679792404174805,True
15,Test/s19/8.pgm,19,19,5.336203575134277,True
15,Test/s19/9.pgm,19,11,9.566296577453613,False
15,Test/s19/10.pgm,19,19,4.149224758148193,True
15,Test/s20/6.pgm,20,20,1.5096228122711182,True
15,Test/s20/7.pgm,20,20,4.410285949707031,True
15,Test/s20/8.pgm,20,38,8.76223373413086,False
15,Test/s20/9.pgm,20,20,7.424142360687256,True
15,Test/s20/10.pgm,20,20,2.325423240661621,True
15,Test/s21/6.pgm,21,21,3.2873733043670654,True
15,Test/s21/7.pgm,21,21,4.837551116943359,True
15,Test/s21/8.pgm,21,21,5.081298351287842,True
15,Test/s21/9.pgm,21,21,3.2527525424957275,True
15,Test/s21/10.pgm,21,21,3.5270798206329346,True
15,Test/s22/6.pgm,22,22,4.254912376403809,True
15,Test/s22/7.pgm,22,22,2.562553644180298,True
15,Test/s22/8.pgm,22,22,2.2845919132232666,True
15,Test/s22/9.pgm,22,22,2.550670623779297,True
15,Test/s22/10.pgm,22,22,2.7301082611083984,True
15,Test/s23/6.pgm,23,23,2.0485403537750244,True
15,Test/s23/7.pgm,23,23,4.792744159698486,True
15,Test/s23/8.pgm,23,23,2.4016544818878174,True
15,Test/s23/9.pgm,23,38,4.169255256652832,False
15,Test/s23/10.pgm,23,23,3.292584180831909,True
15,Test/s24/6.pgm,24,24,3.3083701133728027,True
15,Test/s24/7.pgm,24,24,3.528747320175171,True
15,Test/s24/8.pgm,24,24,5.556954860687256,True
15,Test/s24/9.pgm,24,24,5.548305511474609,True
15,Test/s24/10.pgm,24,24,4.745343208312988,True
15,Test/s25/6.pgm,25,25,4.577573299407959,True
15,Test/s25/7.pgm,25,25,3.2545344829559326,True
15,Test/s25/8.pgm,25,25,5.338454723358154,True
15,Test/s25/9.pgm,25,25,6.53749418258667,True
15,Test/s25/10.pgm,25,25,2.274900197982788,True
15,Test/s26/6.pgm,26,26,5.259649276733398,True
15,Test/s26/7.pgm,26,26,8.272199630737305,True
15,Test/s26/8.pgm,26,26,4.483126163482666,True
15,Test/s26/9.pgm,26,26,5.975976467132568,True
15,Test/s26/10.pgm,26,26,5.0467329025268555,True
15,Test/s27/6.pgm,27,17,8.857110977172852,False
15,Test/s27/7.pgm,27,17,8.656604766845703,False
15,Test/s27/8.pgm,27,17,9.522868156433105,False
15,Test/s27/9.pgm,27,27,9.207500457763672,True
15,Test/s27/10.pgm,27,27,5.532270431518555,True
15,Test/s28/6.pgm,28,28,2.1441078186035156,True
15,Test/s28/7.pgm,28,28,3.6145246028900146,True
15,Test/s28/8.pgm,28,37,6.138875484466553,False
15,Test/s28/9.pgm,28,28,6.389257907867432,True
15,Test/s28/10.pgm,28,28,5.202676296234131,True
15,Test/s29/6.pgm,29,29,1.8765740394592285,True
15,Test/s29/7.pgm,29,29,2.9941246509552,True
15,Test/s29/8.pgm,29,29,4.017465591430664,True
15,Test/s29/9.pgm,29,29,4.275033473968506,True
15,Test/s29/10.pgm,29,29,4.342021465301514,True
15,Test/s30/6.pgm,30,30,3.731689453125,True
15,Test/s30/7.pgm,30,30,4.117810249328613,True
15,Test/s30/8.pgm,30,30,3.60835599899292,True
15,Test/s30/9.pgm,30,30,6.144617080688477,True
15,Test/s30/10.pgm,30,30,3.061727523803711,True
15,Test/s31/6.pgm,31,31,7.162849426269531,True
15,Test/s31/7.pgm,31,31,4.3501386642456055,True
15,Test/s31/8.pgm,31,31,3.348428726196289,True
15,Test/s31/9.pgm,31,31,3.072955369949341,True
15,Test/s31/10.pgm,31,31,2.6248080730438232,True
15,Test/s32/6.pgm,32,32,6.576359748840332,True
15,Test/s32/7.pgm,32,15,7.102717876434326,False
15,Test/s32/8.pgm,32,32,5.605277061462402,True
15,Test/s32/9.pgm,32,32,5.516941547393799,True
15,Test/s32/10.pgm,32,2,7.4156718254089355,False
15,Test/s33/6.pgm,33,33,6.505704402923584,True
15,Test/s33/7.pgm,33,33,3.8390390872955322,True
15,Test/s33/8.pgm,33,33,6.701640605926514,True
15,Test/s33/9.pgm,33,33,2.8334290981292725,True
15,Test/s33/10.pgm,33,33,0.7769412398338318,True
15,Test/s34/6.pgm,34,34,3.0547473430633545,True
15,Test/s34/7.pgm,34,34,2.7431111335754395,True
15,Test/s34/8.pgm,34,34,4.853471279144287,True
15,Test/s34/9.pgm,34,34,6.449674129486084,True
15,Test/s34/10.pgm,34,34,6.775480270385742,True
15,Test/s35/6.pgm,35,25,6.753138065338135,False
15,Test/s35/7.pgm,35,25,7.31454610824585,False
15,Test/s35/8.pgm,35,35,6.736293315887451,True
15,Test/s35/9.pgm,35,35,4.3668694496154785,True
15,Test/s35/10.pgm,35,35,6.52433443069458,True
15,Test/s36/6.pgm,36,24,8.788846015930176,False
15,Test/s36/7.pgm,36,36,5.951059818267822,True
15,Test/s36/8.pgm,36,36,3.3100485801696777,True
15,Test/s36/9.pgm,36,36,6.578943729400635,True
15,Test/s36/10.pgm,36,17,8.370010375976562,False
15,Test/s37/6.pgm,37,37,2.3867411613464355,True
15,Test/s37/7.pgm,37,37,4.039088726043701,True
15,Test/s37/8.pgm,37,37,2.9195501804351807,True
15,Test/s37/9.pgm,37,37,2.2897822856903076,True
15,Test/s37/10.pgm,37,37,3.590712785720825,True
15,Test/s38/6.pgm,38,38,3.1056039333343506,True
15,Test/s38/7.pgm,38,38,2.8797409534454346,True
15,Test/s38/8.pgm,38,38,5.26093864440918,True
15,Test/s38/9.pgm,38,38,4.268675327301025,True
15,Test/s38/10.pgm,38,38,2.590315103530884,True
15,Test/s39/6.pgm,39,39,6.109859466552734,True
15,Test/s39/7.pgm,39,21,5.818290710449219,False
15,Test/s39/8.pgm,39,21,6.967472076416016,False
15,Test/s39/9.pgm,39,39,3.5038561820983887,True
15,Test/s39/10.pgm,39,39,6.199943542480469,True
15,Test/s40/6.pgm,40,40,6.5005011558532715,True
15,Test/s40/7.pgm,40,40,3.633347988128662,True
15,Test/s40/8.pgm,40,40,3.4553382396698,True
15,Test/s40/9.pgm,40,40,6.208034038543701,True
15,Test/s40/10.pgm,40,40,4.129299640655518,True
20,Test/s1/6.pgm,1,1,9.342656135559082,True
20,Test/s1/7.pgm,1,1,7.939474105834961,True
20,Test/s1/8.pgm,1,1,10.477632522583008,True
20,Test/s1/9.pgm,1,1,8.8254976272583,True
20,Test/s1/10.pgm,1,1,9.499995231628418,True
20,Test/s2/6.pgm,2,2,4.43728494644165,True
20,Test/s2/7.pgm,2,2,4.084458351135254,True
20,Test/s2/8.pgm,2,2,1.729811668395996,True
20,Test/s2/9.pgm,2,2,5.791347503662109,True
20,Test/s2/10.pgm,2,2,3.6648266315460205,True
20,Test/s3/6.pgm,3,17,7.584637641906738,False
20,Test/s3/7.pgm,3,3,7.524909973144531,True
20,Test/s3/8.pgm,3,3,7.622960090637207,True
20,Test/s3/9.pgm,3,3,6.136898994445801,True
20,Test/s3/10.pgm,3,3,5.381810188293457,True
20,Test/s4/6.pgm,4,4,8.233983039855957,True
20,Test/s4/7.pgm,4,4,2.846900701522827,True
20,Test/s4/8.pgm,4,4,2.167912483215332,True
20,Test/s4/9.pgm,4,4,3.0069119930267334,True
20,Test/s4/10.pgm,4,4,4.203150272369385,True
20,Test/s5/6.pgm,5,5,1.6109765768051147,True
20,Test/s5/7.pgm,5,5,1.8664273023605347,True
20,Test/s5/8.pgm,5,5,6.025114059448242,True
20,Test/s5/9.pgm,5,5,5.252289772033691,True
20,Test/s5/10.pgm,5,40,5.683036804199219,False
20,Test/s6/6.pgm,6,6,3.4686708450317383,True
20,Test/s6/7.pgm,6,6,2.965808629989624,True
20,Test/s6/8.pgm,6,6,5.585352897644043,True
20,Test/s6/9.pgm,6,6,4.868391036987305,True
20,Test/s6/10.pgm,6,6,1.9701136350631714,True
20,Test/s7/6.pgm,7,7,4.2140021324157715,True
20,Test/s7/7.pgm,7,7,2.740445375442505,True
20,Test/s7/8.pgm,7,7,5.998562812805176,True
20,Test/s7/9.pgm,7,7,3.299105167388916,True
20,Test/s7/10.pgm,7,7,4.873970031738281,True
20,Test/s8/6.pgm,8,8,3.664978504180908,True
20,Test/s8/7.pgm,8,8,4.277259826660156,True
20,Test/s8/8.pgm,8,8,3.262287139892578,True
20,Test/s8/9.pgm,8,8,6.329672813415527,True
20,Test/s8/10.pgm,8,8,4.215120792388916,True
20,Test/s9/6.pgm,9,9,7.792837619781494,True
20,Test/s9/7.pgm,9,38,8.221503257751465,False
20,Test/s9/8.pgm,9,9,5.490403652191162,True
20,Test/s9/9.pgm,9,9,5.118351936340332,True
20,Test/s9/10.pgm,9,9,4.5384674072265625,True
20,Test/s10/6.pgm,10,10,7.889452934265137,True
20,Test/s10/7.pgm,10,10,6.897331237792969,True
20,Test/s10/8.pgm,10,10,5.2437591552734375,True
20,Test/s10/9.pgm,10,10,8.964029312133789,True
20,Test/s10/10.pgm,10,38,9.876352310180664,False
20,Test/s11/6.pgm,11,11,5.303948402404785,True
20,Test/s11/7.pgm,11,11,6.373106479644775,True
20,Test/s11/8.pgm,11,15,9.903340339660645,False
20,Test/s11/9.pgm,11,11,6.914731025695801,True
20,Test/s11/10.pgm,11,11,4.1024627685546875,True
20,Test/s12/6.pgm,12,12,5.725326061248779,True
20,Test/s12/7.pgm,12,12,3.5546875,True
20,Test/s12/8.pgm,12,12,5.030088424682617,True
20,Test/s12/9.pgm,12,12,6.658231258392334,True
20,Test/s12/10.pgm,12,12,6.340887069702148,True
20,Test/s13/6.pgm,13,13,5.0830535888671875,True
20,Test/s13/7.pgm,13,13,5.5318098068237305,True
20,Test/s13/8.pgm,13,13,5.0731587409973145,True
20,Test/s13/9.pgm,13,13,4.436733245849609,True
20,Test/s13/10.pgm,13,13,1.3491556644439697,True
20,Test/s14/6.pgm,14,37,8.826208114624023,False
20,Test/s14/7.pgm,14,14,8.811076164245605,True
20,Test/s14/8.pgm,14,28,8.473698616027832,False
20,Test/s14/9.pgm,14,37,11.871583938598633,False
20,Test/s14/10.pgm,14,37,10.458250045776367,False
20,Test/s15/6.pgm,15,15,2.6076083183288574,True
20,Test/s15/7.pgm,15,15,3.2328035831451416,True
20,Test/s15/8.pgm,15,15,5.595677375793457,True
20,Test/s15/9.pgm,15,15,3.9749534130096436,True
20,Test/s15/10.pgm,15,15,2.522291421890259,True
20,Test/s16/6.pgm,16,16,7.29259729385376,True
20,Test/s16/7.pgm,16,16,8.101192474365234,True
20,Test/s16/8.pgm,16,16,9.622261047363281,True
20,Test/s16/9.pgm,16,16,7.869372844696045,True
20,Test/s16/10.pgm,16,16,5.8081536293029785,True
20,Test/s17/6.pgm,17,36,6.8848748207092285,False
20,Test/s17/7.pgm,17,36,9.752331733703613,False
20,Test/s17/8.pgm,17,36,8.949360847473145,False
20,Test/s17/9.pgm,17,36,8.613576889038086,False
20,Test/s17/10.pgm,17,36,8.802512168884277,False
20,Test/s18/6.pgm,18,18,5.224994659423828,True
20,Test/s18/7.pgm,18,18,6.449302673339844,True
20,Test/s18/8.pgm,18,18,3.238377809524536,True
20,Test/s18/9.pgm,18,18,5.64259672164917,True
20,Test/s18/10.pgm,18,18,5.960691928863525,True
20,Test/s19/6.pgm,19,19,5.7894182205200195,True
20,Test/s19/7.pgm,19,19,6.228277683258057,True
20,Test/s19/8.pgm,19,19,5.566295146942139,True
20,Test/s19/9.pgm,19,11,9.923494338989258,False
20,Test/s19/10.pgm,19,19,4.28370475769043,True
20,Test/s20/6.pgm,20,20,1.6432178020477295,True
20,Test/s20/7.pgm,20,20,4.812144756317139,True
20,Test/s20/8.pgm,20,38,9.19875717163086,False
20,Test/s20/9.pgm,20,20,7.7511162757873535,True
20,Test/s20/10.pgm,20,20,2.5812184810638428,True
20,Test/s21/6.pgm,21,21,3.5932765007019043,True
20,Test/s21/7.pgm,21,21,5.743457317352295,True
20,Test/s21/8.pgm,21,21,5.46337890625,True
20,Test/s21/9.pgm,21,21,3.2961459159851074,True
20,Test/s21/10.pgm,21,21,4.17899751663208,True
20,Test/s22/6.pgm,22,22,4.388765335083008,True
20,Test/s22/7.pgm,22,22,2.6957879066467285,True
20,Test/s22/8.pgm,22,22,2.4696645736694336,True
20,Test/s22/9.pgm,22,22,2.706977605819702,True
20,Test/s22/10.pgm,22,22,2.936180353164673,True
20,Test/s23/6.pgm,23,23,2.096670389175415,True
20,Test/s23/7.pgm,23,23,5.466576099395752,True
20,Test/s23/8.pgm,23,23,2.5761475563049316,True
20,Test/s23/9.pgm,23,38,5.143583297729492,False
20,Test/s23/10.pgm,23,23,3.811887502670288,True
20,Test/s24/6.pgm,24,24,3.476259708404541,True
20,Test/s24/7.pgm,24,24,3.7144556045532227,True
20,Test/s24/8.pgm,24,24,5.705921649932861,True
20,Test/s24/9.pgm,24,24,5.709433078765869,True
20,Test/s24/10.pgm,24,24,5.163329601287842,True
20,Test/s25/6.pgm,25,25,4.839544296264648,True
20,Test/s25/7.pgm,25,25,3.3706750869750977,True
20,Test/s25/8.pgm,25,25,5.711318016052246,True
20,Test/s25/9.pgm,25,25,6.831458568572998,True
20,Test/s25/10.pgm,25,25,2.638301134109497,True
20,Test/s26/6.pgm,26,26,5.851391792297363,True
20,Test/s26/7.pgm,26,26,8.766670227050781,True
20,Test/s26/8.pgm,26,26,4.805951118469238,True
20,Test/s26/9.pgm,26,26,6.893032550811768,True
20,Test/s26/10.pgm,26,26,5.3056321144104,True
20,Test/s27/6.pgm,27,17,9.330230712890625,False
20,Test/s27/7.pgm,27,17,9.795727729797363,False
20,Test/s27/8.pgm,27,17,10.148624420166016,False
20,Test/s27/9.pgm,27,27,9.508715629577637,True
20,Test/s27/10.pgm,27,27,5.577930927276611,True
20,Test/s28/6.pgm,28,28,2.2648301124572754,True
20,Test/s28/7.pgm,28,28,3.902134656906128,True
20,Test/s28/8.pgm,28,37,7.689327716827393,False
20,Test/s28/9.pgm,28,28,6.702611446380615,True
20,Test/s28/10.pgm,28,28,5.747714519500732,True
20,Test/s29/6.pgm,29,29,2.213899612426758,True
20,Test/s29/7.pgm,29,29,3.330709934234619,True
20,Test/s29/8.pgm,29,29,4.511706829071045,True
20,Test/s29/9.pgm,29,29,4.629095554351807,True
20,Test/s29/10.pgm,29,29,4.843838214874268,True
20,Test/s30/6.pgm,30,30,4.468587875366211,True
20,Test/s30/7.pgm,30,30,4.972381591796875,True
20,Test/s30/8.pgm,30,30,3.9582552909851074,True
20,Test/s30/9.pgm,30,30,7.20474100112915,True
20,Test/s30/10.pgm,30,30,3.330723524093628,True
20,Test/s31/6.pgm,31,31,7.877607822418213,True
20,Test/s31/7.pgm,31,31,5.826509475708008,True
20,Test/s31/8.pgm,31,31,3.558720350265503,True
20,Test/s31/9.pgm,31,31,4.1012444496154785,True
20,Test/s31/10.pgm,31,31,3.485508918762207,True
20,Test/s32/6.pgm,32,32,7.113674640655518,True
20,Test/s32/7.pgm,32,15,8.303446769714355,False
20,Test/s32/8.pgm,32,32,5.991655349731445,True
20,Test/s32/9.pgm,32,32,5.834691524505615,True
20,Test/s32/10.pgm,32,2,8.29201602935791,False
20,Test/s33/6.pgm,33,33,6.942070960998535,True
20,Test/s33/7.pgm,33,33,3.892244338989258,True
20,Test/s33/8.pgm,33,33,7.097403526306152,True
20,Test/s33/9.pgm,33,33,3.3943896293640137,True
20,Test/s33/10.pgm,33,33,0.9410738945007324,True
20,Test/s34/6.pgm,34,34,3.2050728797912598,True
20,Test/s34/7.pgm,34,34,3.1273136138916016,True
20,Test/s34/8.pgm,34,34,5.002135753631592,True
20,Test/s34/9.pgm,34,34,6.486814975738525,True
20,Test/s34/10.pgm,34,34,6.877050399780273,True
20,Test/s35/6.pgm,35,25,7.282157897949219,False
20,Test/s35/7.pgm,35,25,7.664863109588623,False
20,Test/s35/8.pgm,35,35,7.124005317687988,True
20,Test/s35/9.pgm,35,35,6.26936674118042,True
20,Test/s35/10.pgm,35,35,6.806118965148926,True
20,Test/s36/6.pgm,36,24,9.943231582641602,False
20,Test/s36/7.pgm,36,36,6.654876708984375,True
20,Test/s36/8.pgm,36,36,3.6250884532928467,True
20,Test/s36/9.pgm,36,36,6.904305458068848,True
20,Test/s36/10.pgm,36,17,8.798712730407715,False
20,Test/s37/6.pgm,37,37,2.6582884788513184,True
20,Test/s37/7.pgm,37,37,4.490869522094727,True
20,Test/s37/8.pgm,37,37,3.1648001670837402,True
20,Test/s37/9.pgm,37,37,2.332132577896118,True
20,Test/s37/10.pgm,37,37,3.7979319095611572,True
20,Test/s38/6.pgm,38,38,3.429763078689575,True
20,Test/s38/7.pgm,38,38,3.2454473972320557,True
20,Test/s38/8.pgm,38,38,6.018797397613525,True
20,Test/s38/9.pgm,38,38,4.513647556304932,True
20,Test/s38/10.pgm,38,38,2.834855794906616,True
20,Test/s39/6.pgm,39,39,7.254607677459717,True
20,Test/s39/7.pgm,39,39,6.583961009979248,True
20,Test/s39/8.pgm,39,39,7.4621052742004395,True
20,Test/s39/9.pgm,39,39,4.47825288772583,True
20,Test/s39/10.pgm,39,29,7.19654655456543,False
20,Test/s40/6.pgm,40,5,6.978562355041504,False
20,Test/s40/7.pgm,40,40,5.195568084716797,True
20,Test/s40/8.pgm,40,40,3.77297043800354,True
20,Test/s40/9.pgm,40,40,7.087137699127197,True
20,Test/s40/10.pgm,40,40,4.73917818069458,True
30,Test/s1/6.pgm,1,1,9.596320152282715,True
30,Test/s1/7.pgm,1,1,8.647682189941406,True
30,Test/s1/8.pgm,1,1,11.266443252563477,True
30,Test/s1/9.pgm,1,1,9.55037784576416,True
30,Test/s1/10.pgm,1,1,10.14604663848877,True
30,Test/s2/6.pgm,2,2,5.113921165466309,True
30,Test/s2/7.pgm,2,2,4.948585033416748,True
30,Test/s2/8.pgm,2,2,2.3601930141448975,True
30,Test/s2/9.pgm,2,2,6.508924961090088,True
30,Test/s2/10.pgm,2,2,4.112699031829834,True
30,Test/s3/6.pgm,3,3,8.344612121582031,True
30,Test/s3/7.pgm,3,3,8.095845222473145,True
30,Test/s3/8.pgm,3,3,8.244759559631348,True
30,Test/s3/9.pgm,3,3,6.720848083496094,True
30,Test/s3/10.pgm,3,3,5.843783855438232,True
30,Test/s4/6.pgm,4,4,8.80342960357666,True
30,Test/s4/7.pgm,4,4,3.449176788330078,True
30,Test/s4/8.pgm,4,4,2.3990418910980225,True
30,Test/s4/9.pgm,4,4,3.226288318634033,True
30,Test/s4/10.pgm,4,4,4.744191646575928,True
30,Test/s5/6.pgm,5,5,1.9382716417312622,True
30,Test/s5/7.pgm,5,5,2.3126649856567383,True
30,Test/s5/8.pgm,5,5,7.261580944061279,True
30,Test/s5/9.pgm,5,5,6.084071636199951,True
30,Test/s5/10.pgm,5,40,6.252023696899414,False
30,Test/s6/6.pgm,6,6,4.033073902130127,True
30,Test/s6/7.pgm,6,6,3.4565258026123047,True
30,Test/s6/8.pgm,6,6,6.315042495727539,True
30,Test/s6/9.pgm,6,6,6.124680995941162,True
30,Test/s6/10.pgm,6,6,2.187723159790039,True
30,Test/s7/6.pgm,7,7,5.486928462982178,True
30,Test/s7/7.pgm,7,7,3.536142349243164,True
30,Test/s7/8.pgm,7,7,7.476901054382324,True
30,Test/s7/9.pgm,7,7,4.222311019897461,True
30,Test/s7/10.pgm,7,7,5.2306976318359375,True
30,Test/s8/6.pgm,8,8,4.030685901641846,True
30,Test/s8/7.pgm,8,8,5.820102691650391,True
30,Test/s8/8.pgm,8,8,3.676625967025757,True
30,Test/s8/9.pgm,8,8,6.915688991546631,True
30,Test/s8/10.pgm,8,8,4.505049705505371,True
30,Test/s9/6.pgm,9,9,8.282666206359863,True
30,Test/s9/7.pgm,9,38,9.215546607971191,False
30,Test/s9/8.pgm,9,9,5.901487827301025,True
30,Test/s9/9.pgm,9,9,5.492949962615967,True
30,Test/s9/10.pgm,9,9,5.493076324462891,True
30,Test/s10/6.pgm,10,10,8.697389602661133,True
30,Test/s10/7.pgm,10,10,7.285913467407227,True
30,Test/s10/8.pgm,10,10,5.570624828338623,True
30,Test/s10/9.pgm,10,10,10.256296157836914,True
30,Test/s10/10.pgm,10,38,10.571738243103027,False
30,Test/s11/6.pgm,11,11,5.772549629211426,True
30,Test/s11/7.pgm,11,11,7.157908916473389,True
30,Test/s11/8.pgm,11,15,11.255916595458984,False
30,Test/s11/9.pgm,11,11,7.384936809539795,True
30,Test/s11/10.pgm,11,11,4.59431791305542,True
30,Test/s12/6.pgm,12,12,6.368313789367676,True
30,Test/s12/7.pgm,12,12,4.219252586364746,True
30,Test/s12/8.pgm,12,12,5.725869655609131,True
30,Test/s12/9.pgm,12,12,7.308720111846924,True
30,Test/s12/10.pgm,12,12,6.966400146484375,True
30,Test/s13/6.pgm,13,13,6.221026420593262,True
30,Test/s13/7.pgm,13,13,6.144942283630371,True
30,Test/s13/8.pgm,13,13,5.68726110458374,True
30,Test/s13/9.pgm,13,13,5.465903282165527,True
30,Test/s13/10.pgm,13,13,1.5652124881744385,True
30,Test/s14/6.pgm,14,37,10.204867362976074,False
30,Test/s14/7.pgm,14,14,9.548064231872559,True
30,Test/s14/8.pgm,14,28,9.602208137512207,False
