d,pca_dim,imagen,persona_real,persona_predicha,distance,correcta
10,150,Test/s21/8.pgm,21,21,2.065831184387207,True
10,150,Test/s21/9.pgm,21,21,1.0264884233474731,True
10,150,Test/s21/10.pgm,21,21,1.5913894176483154,True
10,150,Test/s22/6.pgm,22,22,1.885850429534912,True
10,150,Test/s22/7.pgm,22,22,1.4052164554595947,True
10,150,Test/s22/8.pgm,22,22,0.9650754928588867,True
10,150,Test/s22/9.pgm,22,22,0.711455762386322,True
10,150,Test/s22/10.pgm,22,22,1.5555675029754639,True
10,150,Test/s23/6.pgm,23,23,0.47243526577949524,True
10,150,Test/s23/7.pgm,23,23,1.0487035512924194,True
10,150,Test/s23/8.pgm,23,23,0.6622231602668762,True
10,150,Test/s23/9.pgm,23,23,1.9685723781585693,True
10,150,Test/s23/10.pgm,23,23,1.5074443817138672,True
10,150,Test/s24/6.pgm,24,24,1.6215978860855103,True
10,150,Test/s24/7.pgm,24,24,1.182478904724121,True
10,150,Test/s24/8.pgm,24,24,1.8703670501708984,True
10,150,Test/s24/9.pgm,24,24,0.7460930943489075,True
10,150,Test/s24/10.pgm,24,24,1.320925235748291,True
10,150,Test/s25/6.pgm,25,25,0.8407420516014099,True
10,150,Test/s25/7.pgm,25,25,0.9121344685554504,True
10,150,Test/s25/8.pgm,25,40,1.355953574180603,False
10,150,Test/s25/9.pgm,25,25,1.2069660425186157,True
10,150,Test/s25/10.pgm,25,25,0.6275438070297241,True
10,150,Test/s26/6.pgm,26,26,1.215419054031372,True
10,150,Test/s26/7.pgm,26,28,2.1376547813415527,False
10,150,Test/s26/8.pgm,26,26,0.9697958827018738,True
10,150,Test/s26/9.pgm,26,26,1.3072659969329834,True
10,150,Test/s26/10.pgm,26,26,0.8251646757125854,True
10,150,Test/s27/6.pgm,27,17,1.1867990493774414,False
10,150,Test/s27/7.pgm,27,17,2.130298137664795,False
10,150,Test/s27/8.pgm,27,17,1.7796937227249146,False
10,150,Test/s27/9.pgm,27,17,2.0035200119018555,False
10,150,Test/s27/10.pgm,27,27,1.8295193910598755,True
10,150,Test/s28/6.pgm,28,28,0.9171102046966553,True
10,150,Test/s28/7.pgm,28,28,1.3627320528030396,True
10,150,Test/s28/8.pgm,28,28,2.2754509449005127,True
10,150,Test/s28/9.pgm,28,23,1.78544020652771,False
10,150,Test/s28/10.pgm,28,28,2.0690019130706787,True
10,150,Test/s29/6.pgm,29,29,1.1380221843719482,True
10,150,Test/s29/7.pgm,29,29,0.6006581783294678,True
10,150,Test/s29/8.pgm,29,29,2.1910552978515625,True
10,150,Test/s29/9.pgm,29,23,2.3834455013275146,False
10,150,Test/s29/10.pgm,29,29,1.1769968271255493,True
10,150,Test/s30/6.pgm,30,30,1.5120742321014404,True
10,150,Test/s30/7.pgm,30,30,1.8163892030715942,True
10,150,Test/s30/8.pgm,30,30,0.9449002742767334,True
10,150,Test/s30/9.pgm,30,30,1.7881344556808472,True
10,150,Test/s30/10.pgm,30,30,1.1501933336257935,True
10,150,Test/s31/6.pgm,31,15,1.832718014717102,False
10,150,Test/s31/7.pgm,31,15,1.576037883758545,False
10,150,Test/s31/8.pgm,31,31,1.5389193296432495,True
10,150,Test/s31/9.pgm,31,15,1.9439172744750977,False
10,150,Test/s31/10.pgm,31,31,1.7510024309158325,True
10,150,Test/s32/6.pgm,32,25,3.157097816467285,False
10,150,Test/s32/7.pgm,32,29,2.1541221141815186,False
10,150,Test/s32/8.pgm,32,32,2.592536449432373,True
10,150,Test/s32/9.pgm,32,32,3.0267577171325684,True
10,150,Test/s32/10.pgm,32,29,3.1408560276031494,False
10,150,Test/s33/6.pgm,33,15,2.371995449066162,False
10,150,Test/s33/7.pgm,33,33,0.9502720832824707,True
10,150,Test/s33/8.pgm,33,29,2.205326795578003,False
10,150,Test/s33/9.pgm,33,33,1.7479535341262817,True
10,150,Test/s33/10.pgm,33,33,0.4517992436885834,True
10,150,Test/s34/6.pgm,34,34,1.742774248123169,True
10,150,Test/s34/7.pgm,34,34,1.617992877960205,True
10,150,Test/s34/8.pgm,34,34,2.3927135467529297,True
10,150,Test/s34/9.pgm,34,15,2.6918578147888184,False
10,150,Test/s34/10.pgm,34,15,2.688737392425537,False
10,150,Test/s35/6.pgm,35,19,2.583951234817505,False
10,150,Test/s35/7.pgm,35,19,2.6187961101531982,False
10,150,Test/s35/8.pgm,35,35,1.363317608833313,True
10,150,Test/s35/9.pgm,35,35,1.6076698303222656,True
10,150,Test/s35/10.pgm,35,35,2.099980354309082,True
10,150,Test/s36/6.pgm,36,24,2.731935501098633,False
10,150,Test/s36/7.pgm,36,24,2.972019910812378,False
10,150,Test/s36/8.pgm,36,36,1.2527130842208862,True
10,150,Test/s36/9.pgm,36,36,2.697385311126709,True
10,150,Test/s36/10.pgm,36,17,2.7702155113220215,False
10,150,Test/s37/6.pgm,37,37,1.1129145622253418,True
10,150,Test/s37/7.pgm,37,26,2.4936087131500244,False
10,150,Test/s37/8.pgm,37,37,2.1423025131225586,True
10,150,Test/s37/9.pgm,37,37,1.4875595569610596,True
10,150,Test/s37/10.pgm,37,37,1.6845184564590454,True
10,150,Test/s38/6.pgm,38,38,1.765531301498413,True
10,150,Test/s38/7.pgm,38,38,0.4540165066719055,True
10,150,Test/s38/8.pgm,38,23,2.063638687133789,False
10,150,Test/s38/9.pgm,38,38,2.3299813270568848,True
10,150,Test/s38/10.pgm,38,38,1.9880930185317993,True
10,150,Test/s39/6.pgm,39,22,2.28133487701416,False
10,150,Test/s39/7.pgm,39,39,2.0407283306121826,True
10,150,Test/s39/8.pgm,39,39,1.5256093740463257,True
10,150,Test/s39/9.pgm,39,39,1.5196090936660767,True
10,150,Test/s39/10.pgm,39,22,2.5952517986297607,False
10,150,Test/s40/6.pgm,40,40,1.648539662361145,True
10,150,Test/s40/7.pgm,40,40,1.4368503093719482,True
10,150,Test/s40/8.pgm,40,40,0.9509502649307251,True
10,150,Test/s40/9.pgm,40,5,2.0373241901397705,False
10,150,Test/s40/10.pgm,40,13,1.7202059030532837,False
15,150,Test/s1/6.pgm,1,1,2.603187084197998,True
15,150,Test/s1/7.pgm,1,1,2.574221611022949,True
15,150,Test/s1/8.pgm,1,1,2.639622688293457,True
15,150,Test/s1/9.pgm,1,1,2.8028042316436768,True
15,150,Test/s1/10.pgm,1,1,2.7295310497283936,True
15,150,Test/s2/6.pgm,2,2,2.733708143234253,True
15,150,Test/s2/7.pgm,2,2,3.089043617248535,True
15,150,Test/s2/8.pgm,2,2,1.2896867990493774,True
15,150,Test/s2/9.pgm,2,2,2.994737386703491,True
15,150,Test/s2/10.pgm,2,2,2.6800589561462402,True
15,150,Test/s3/6.pgm,3,3,1.6590580940246582,True
15,150,Test/s3/7.pgm,3,3,1.4959324598312378,True
15,150,Test/s3/8.pgm,3,3,1.679744839668274,True
15,150,Test/s3/9.pgm,3,3,1.4960688352584839,True
15,150,Test/s3/10.pgm,3,3,2.1537997722625732,True
15,150,Test/s4/6.pgm,4,25,2.376415729522705,False
15,150,Test/s4/7.pgm,4,4,1.5522079467773438,True
15,150,Test/s4/8.pgm,4,4,0.7287433743476868,True
15,150,Test/s4/9.pgm,4,4,0.8558989763259888,True
15,150,Test/s4/10.pgm,4,25,2.2257328033447266,False
15,150,Test/s5/6.pgm,5,5,1.0426486730575562,True
15,150,Test/s5/7.pgm,5,5,0.9617226719856262,True
15,150,Test/s5/8.pgm,5,5,2.165780782699585,True
15,150,Test/s5/9.pgm,5,5,1.6192843914031982,True
15,150,Test/s5/10.pgm,5,5,1.703323483467102,True
15,150,Test/s6/6.pgm,6,6,0.7974516153335571,True
15,150,Test/s6/7.pgm,6,6,1.4205033779144287,True
15,150,Test/s6/8.pgm,6,6,1.1322702169418335,True
15,150,Test/s6/9.pgm,6,6,2.6125285625457764,True
15,150,Test/s6/10.pgm,6,6,0.627083957195282,True
15,150,Test/s7/6.pgm,7,7,2.7614521980285645,True
15,150,Test/s7/7.pgm,7,7,2.866848945617676,True
15,150,Test/s7/8.pgm,7,29,3.2830331325531006,False
15,150,Test/s7/9.pgm,7,7,2.4553205966949463,True
15,150,Test/s7/10.pgm,7,7,2.564291000366211,True
15,150,Test/s8/6.pgm,8,8,0.9875360131263733,True
15,150,Test/s8/7.pgm,8,8,0.8917593359947205,True
15,150,Test/s8/8.pgm,8,8,1.578404188156128,True
15,150,Test/s8/9.pgm,8,8,2.1362009048461914,True
15,150,Test/s8/10.pgm,8,8,1.6164655685424805,True
15,150,Test/s9/6.pgm,9,9,1.8303313255310059,True
15,150,Test/s9/7.pgm,9,9,2.098623037338257,True
15,150,Test/s9/8.pgm,9,9,1.8397841453552246,True
15,150,Test/s9/9.pgm,9,9,1.2583749294281006,True
15,150,Test/s9/10.pgm,9,9,2.1770317554473877,True
15,150,Test/s10/6.pgm,10,10,2.2028608322143555,True
15,150,Test/s10/7.pgm,10,10,2.1756629943847656,True
15,150,Test/s10/8.pgm,10,10,1.6797409057617188,True
15,150,Test/s10/9.pgm,10,3,3.4069323539733887,False
15,150,Test/s10/10.pgm,10,17,3.208366870880127,False
15,150,Test/s11/6.pgm,11,11,1.9477778673171997,True
15,150,Test/s11/7.pgm,11,22,3.2732675075531006,False
15,150,Test/s11/8.pgm,11,22,3.562465190887451,False
15,150,Test/s11/9.pgm,11,22,3.3876516819000244,False
15,150,Test/s11/10.pgm,11,11,2.794527292251587,True
15,150,Test/s12/6.pgm,12,17,2.7687020301818848,False
15,150,Test/s12/7.pgm,12,12,1.9876019954681396,True
15,150,Test/s12/8.pgm,12,12,1.579272747039795,True
15,150,Test/s12/9.pgm,12,12,2.5844907760620117,True
15,150,Test/s12/10.pgm,12,12,2.6003775596618652,True
15,150,Test/s13/6.pgm,13,13,2.0853865146636963,True
15,150,Test/s13/7.pgm,13,13,1.891212821006775,True
15,150,Test/s13/8.pgm,13,13,1.7309577465057373,True
15,150,Test/s13/9.pgm,13,13,1.9596056938171387,True
15,150,Test/s13/10.pgm,13,13,0.7634520530700684,True
15,150,Test/s14/6.pgm,14,17,3.4286725521087646,False
15,150,Test/s14/7.pgm,14,17,3.0202484130859375,False
15,150,Test/s14/8.pgm,14,17,3.3620662689208984,False
15,150,Test/s14/9.pgm,14,22,4.093258380889893,False
15,150,Test/s14/10.pgm,14,22,3.900963306427002,False
15,150,Test/s15/6.pgm,15,15,2.043999195098877,True
15,150,Test/s15/7.pgm,15,15,2.0275440216064453,True
15,150,Test/s15/8.pgm,15,15,2.9084551334381104,True
15,150,Test/s15/9.pgm,15,15,2.6933205127716064,True
15,150,Test/s15/10.pgm,15,15,1.458478331565857,True
15,150,Test/s16/6.pgm,16,16,2.1350104808807373,True
15,150,Test/s16/7.pgm,16,1,2.619859457015991,False
15,150,Test/s16/8.pgm,16,1,2.4000775814056396,False
15,150,Test/s16/9.pgm,16,1,3.068089246749878,False
15,150,Test/s16/10.pgm,16,16,1.8679826259613037,True
15,150,Test/s17/6.pgm,17,29,2.9547977447509766,False
15,150,Test/s17/7.pgm,17,24,2.773920774459839,False
15,150,Test/s17/8.pgm,17,24,2.846717596054077,False
15,150,Test/s17/9.pgm,17,17,2.819038152694702,True
15,150,Test/s17/10.pgm,17,36,2.8929009437561035,False
15,150,Test/s18/6.pgm,18,18,1.2577366828918457,True
15,150,Test/s18/7.pgm,18,18,1.843239665031433,True
15,150,Test/s18/8.pgm,18,18,0.9363294243812561,True
15,150,Test/s18/9.pgm,18,18,1.009711742401123,True
15,150,Test/s18/10.pgm,18,18,1.3714728355407715,True
15,150,Test/s19/6.pgm,19,19,2.561544418334961,True
15,150,Test/s19/7.pgm,19,17,2.576878786087036,False
15,150,Test/s19/8.pgm,19,19,2.818168878555298,True
15,150,Test/s19/9.pgm,19,17,3.2727160453796387,False
15,150,Test/s19/10.pgm,19,19,1.7751139402389526,True
15,150,Test/s20/6.pgm,20,20,1.080366849899292,True
15,150,Test/s20/7.pgm,20,20,1.8678064346313477,True
15,150,Test/s20/8.pgm,20,29,2.7858073711395264,False
15,150,Test/s20/9.pgm,20,20,2.7179346084594727,True
15,150,Test/s20/10.pgm,20,20,1.1117339134216309,True
15,150,Test/s21/6.pgm,21,21,1.7127152681350708,True
15,150,Test/s21/7.pgm,21,21,1.9699586629867554,True
15,150,Test/s21/8.pgm,21,30,2.606127977371216,False
15,150,Test/s21/9.pgm,21,21,1.2275387048721313,True
15,150,Test/s21/10.pgm,21,21,1.9098272323608398,True
15,150,Test/s22/6.pgm,22,22,2.348390579223633,True
15,150,Test/s22/7.pgm,22,22,1.8254145383834839,True
15,150,Test/s22/8.pgm,22,22,1.5668706893920898,True
15,150,Test/s22/9.pgm,22,22,1.1398588418960571,True
15,150,Test/s22/10.pgm,22,22,2.137197494506836,True
15,150,Test/s23/6.pgm,23,23,0.6529764533042908,True
15,150,Test/s23/7.pgm,23,23,1.6306219100952148,True
15,150,Test/s23/8.pgm,23,23,0.7245422601699829,True
15,150,Test/s23/9.pgm,23,23,2.2525298595428467,True
15,150,Test/s23/10.pgm,23,23,1.7997468709945679,True
15,150,Test/s24/6.pgm,24,24,2.122544050216675,True
15,150,Test/s24/7.pgm,24,24,1.4449944496154785,True
15,150,Test/s24/8.pgm,24,24,2.8929314613342285,True
15,150,Test/s24/9.pgm,24,24,0.900715708732605,True
15,150,Test/s24/10.pgm,24,24,1.6053142547607422,True
15,150,Test/s25/6.pgm,25,25,1.0052012205123901,True
15,150,Test/s25/7.pgm,25,25,1.0349807739257812,True
15,150,Test/s25/8.pgm,25,40,1.5401158332824707,False
15,150,Test/s25/9.pgm,25,25,1.2799880504608154,True
15,150,Test/s25/10.pgm,25,25,0.700850784778595,True
15,150,Test/s26/6.pgm,26,26,1.3381094932556152,True
15,150,Test/s26/7.pgm,26,26,2.7053909301757812,True
15,150,Test/s26/8.pgm,26,26,1.074255108833313,True
15,150,Test/s26/9.pgm,26,26,1.5808064937591553,True
15,150,Test/s26/10.pgm,26,26,1.0410220623016357,True
15,150,Test/s27/6.pgm,27,17,1.975738286972046,False
15,150,Test/s27/7.pgm,27,17,2.97867488861084,False
15,150,Test/s27/8.pgm,27,17,2.307353973388672,False
15,150,Test/s27/9.pgm,27,17,2.648773431777954,False
15,150,Test/s27/10.pgm,27,27,2.5930335521698,True
15,150,Test/s28/6.pgm,28,28,1.04163658618927,True
15,150,Test/s28/7.pgm,28,28,2.7624049186706543,True
15,150,Test/s28/8.pgm,28,26,2.5098297595977783,False
15,150,Test/s28/9.pgm,28,25,2.8068933486938477,False
15,150,Test/s28/10.pgm,28,28,2.6979408264160156,True
15,150,Test/s29/6.pgm,29,29,1.3922144174575806,True
15,150,Test/s29/7.pgm,29,29,0.7824733853340149,True
15,150,Test/s29/8.pgm,29,29,2.500913143157959,True
15,150,Test/s29/9.pgm,29,33,2.5753161907196045,False
15,150,Test/s29/10.pgm,29,29,1.3873616456985474,True
15,150,Test/s30/6.pgm,30,30,1.6039975881576538,True
15,150,Test/s30/7.pgm,30,30,2.287954807281494,True
15,150,Test/s30/8.pgm,30,30,1.1798313856124878,True
15,150,Test/s30/9.pgm,30,30,2.2250657081604004,True
15,150,Test/s30/10.pgm,30,30,1.2272138595581055,True
15,150,Test/s31/6.pgm,31,30,3.2177135944366455,False
15,150,Test/s31/7.pgm,31,30,2.993635416030884,False
15,150,Test/s31/8.pgm,31,31,2.3300061225891113,True
15,150,Test/s31/9.pgm,31,30,3.076738119125366,False
15,150,Test/s31/10.pgm,31,31,2.5855276584625244,True
15,150,Test/s32/6.pgm,32,30,3.859363317489624,False
15,150,Test/s32/7.pgm,32,26,3.5153801441192627,False
15,150,Test/s32/8.pgm,32,32,2.926882743835449,True
15,150,Test/s32/9.pgm,32,32,3.377387523651123,True
15,150,Test/s32/10.pgm,32,30,3.7648143768310547,False
15,150,Test/s33/6.pgm,33,30,3.39825701713562,False
15,150,Test/s33/7.pgm,33,33,1.3941030502319336,True
15,150,Test/s33/8.pgm,33,29,2.726191759109497,False
15,150,Test/s33/9.pgm,33,33,1.9865360260009766,True
15,150,Test/s33/10.pgm,33,33,0.5050140619277954,True
15,150,Test/s34/6.pgm,34,34,1.9317936897277832,True
15,150,Test/s34/7.pgm,34,34,1.9411438703536987,True
15,150,Test/s34/8.pgm,34,34,2.6521825790405273,True
15,150,Test/s34/9.pgm,34,34,3.228233814239502,True
15,150,Test/s34/10.pgm,34,34,3.3253109455108643,True
15,150,Test/s35/6.pgm,35,35,3.085953950881958,True
15,150,Test/s35/7.pgm,35,35,3.0608866214752197,True
15,150,Test/s35/8.pgm,35,35,1.716316819190979,True
15,150,Test/s35/9.pgm,35,35,2.060256242752075,True
15,150,Test/s35/10.pgm,35,35,2.3093924522399902,True
15,150,Test/s36/6.pgm,36,24,2.8665072917938232,False
15,150,Test/s36/7.pgm,36,24,3.161627769470215,False
15,150,Test/s36/8.pgm,36,36,1.699629545211792,True
15,150,Test/s36/9.pgm,36,36,3.4080963134765625,True
15,150,Test/s36/10.pgm,36,17,3.060272455215454,False
15,150,Test/s37/6.pgm,37,37,1.4333356618881226,True
15,150,Test/s37/7.pgm,37,26,3.0513603687286377,False
15,150,Test/s37/8.pgm,37,37,3.227548122406006,True
15,150,Test/s37/9.pgm,37,37,1.8830090761184692,True
15,150,Test/s37/10.pgm,37,37,2.3260111808776855,True
15,150,Test/s38/6.pgm,38,38,2.094020128250122,True
15,150,Test/s38/7.pgm,38,38,0.669420599937439,True
15,150,Test/s38/8.pgm,38,38,2.760145425796509,True
15,150,Test/s38/9.pgm,38,38,2.7068138122558594,True
15,150,Test/s38/10.pgm,38,38,2.6837024688720703,True
15,150,Test/s39/6.pgm,39,30,2.6452596187591553,False
15,150,Test/s39/7.pgm,39,39,2.549983263015747,True
15,150,Test/s39/8.pgm,39,39,2.056774139404297,True
15,150,Test/s39/9.pgm,39,39,1.92589271068573,True
15,150,Test/s39/10.pgm,39,30,3.0662057399749756,False
15,150,Test/s40/6.pgm,40,40,1.9057884216308594,True
15,150,Test/s40/7.pgm,40,40,1.7235718965530396,True
15,150,Test/s40/8.pgm,40,40,1.1534464359283447,True
15,150,Test/s40/9.pgm,40,5,2.84078311920166,False
15,150,Test/s40/10.pgm,40,18,2.5215799808502197,False
20,150,Test/s1/6.pgm,1,1,3.065652370452881,True
20,150,Test/s1/7.pgm,1,1,3.097181797027588,True
20,150,Test/s1/8.pgm,1,1,2.867621898651123,True
20,150,Test/s1/9.pgm,1,1,3.0790696144104004,True
20,150,Test/s1/10.pgm,1,1,2.7882235050201416,True
20,150,Test/s2/6.pgm,2,2,2.918034076690674,True
20,150,Test/s2/7.pgm,2,2,3.587934732437134,True
20,150,Test/s2/8.pgm,2,2,1.5424741506576538,True
20,150,Test/s2/9.pgm,2,2,3.216855049133301,True
20,150,Test/s2/10.pgm,2,2,3.257624626159668,True
20,150,Test/s3/6.pgm,3,3,2.4237353801727295,True
20,150,Test/s3/7.pgm,3,3,2.249758720397949,True
20,150,Test/s3/8.pgm,3,3,2.212646722793579,True
20,150,Test/s3/9.pgm,3,3,1.7478362321853638,True
20,150,Test/s3/10.pgm,3,3,2.4105961322784424,True
20,150,Test/s4/6.pgm,4,25,2.4393248558044434,False
20,150,Test/s4/7.pgm,4,4,1.6108498573303223,True
20,150,Test/s4/8.pgm,4,4,0.8268756866455078,True
20,150,Test/s4/9.pgm,4,4,1.1071738004684448,True
20,150,Test/s4/10.pgm,4,25,2.5621931552886963,False
20,150,Test/s5/6.pgm,5,5,1.1349378824234009,True
20,150,Test/s5/7.pgm,5,5,1.1418871879577637,True
20,150,Test/s5/8.pgm,5,5,2.2626209259033203,True
20,150,Test/s5/9.pgm,5,5,1.8242768049240112,True
20,150,Test/s5/10.pgm,5,5,1.8728365898132324,True
20,150,Test/s6/6.pgm,6,6,0.952458381652832,True
20,150,Test/s6/7.pgm,6,6,1.8503270149230957,True
20,150,Test/s6/8.pgm,6,6,1.18231999874115,True
20,150,Test/s6/9.pgm,6,6,3.1476988792419434,True
20,150,Test/s6/10.pgm,6,6,0.7510978579521179,True
20,150,Test/s7/6.pgm,7,7,3.206347703933716,True
20,150,Test/s7/7.pgm,7,7,3.357267379760742,True
20,150,Test/s7/8.pgm,7,29,3.6774849891662598,False
20,150,Test/s7/9.pgm,7,7,2.715367078781128,True
20,150,Test/s7/10.pgm,7,7,2.9247236251831055,True
20,150,Test/s8/6.pgm,8,8,1.137356162071228,True
20,150,Test/s8/7.pgm,8,8,1.1047075986862183,True
20,150,Test/s8/8.pgm,8,8,1.7455452680587769,True
20,150,Test/s8/9.pgm,8,8,2.3711774349212646,True
20,150,Test/s8/10.pgm,8,8,1.9862474203109741,True
20,150,Test/s9/6.pgm,9,9,1.8906759023666382,True
20,150,Test/s9/7.pgm,9,9,2.1405394077301025,True
20,150,Test/s9/8.pgm,9,9,2.1504158973693848,True
20,150,Test/s9/9.pgm,9,9,1.3422715663909912,True
20,150,Test/s9/10.pgm,9,9,2.307833194732666,True
20,150,Test/s10/6.pgm,10,10,2.5391721725463867,True
20,150,Test/s10/7.pgm,10,10,2.583559989929199,True
20,150,Test/s10/8.pgm,10,10,1.8858957290649414,True
20,150,Test/s10/9.pgm,10,10,4.64971923828125,True
20,150,Test/s10/10.pgm,10,17,3.6698436737060547,False
20,150,Test/s11/6.pgm,11,11,2.2304062843322754,True
20,150,Test/s11/7.pgm,11,11,3.875959634780884,True
20,150,Test/s11/8.pgm,11,17,4.222121715545654,False
20,150,Test/s11/9.pgm,11,11,3.5684876441955566,True
20,150,Test/s11/10.pgm,11,11,3.311976671218872,True
20,150,Test/s12/6.pgm,12,25,3.566833734512329,False
20,150,Test/s12/7.pgm,12,12,2.2313809394836426,True
20,150,Test/s12/8.pgm,12,12,2.1114437580108643,True
20,150,Test/s12/9.pgm,12,12,2.9735043048858643,True
20,150,Test/s12/10.pgm,12,12,2.8409759998321533,True
20,150,Test/s13/6.pgm,13,13,2.494567394256592,True
20,150,Test/s13/7.pgm,13,13,2.9307260513305664,True
20,150,Test/s13/8.pgm,13,13,2.421874523162842,True
20,150,Test/s13/9.pgm,13,13,2.26863169670105,True
20,150,Test/s13/10.pgm,13,13,1.0197547674179077,True
20,150,Test/s14/6.pgm,14,17,3.761204242706299,False
20,150,Test/s14/7.pgm,14,17,3.7633941173553467,False
20,150,Test/s14/8.pgm,14,17,3.802426815032959,False
20,150,Test/s14/9.pgm,14,26,4.666565418243408,False
20,150,Test/s14/10.pgm,14,22,4.330054759979248,False
20,150,Test/s15/6.pgm,15,15,2.2635698318481445,True
20,150,Test/s15/7.pgm,15,15,2.2755959033966064,True
20,150,Test/s15/8.pgm,15,15,3.3034565448760986,True
20,150,Test/s15/9.pgm,15,15,2.936351776123047,True
20,150,Test/s15/10.pgm,15,15,1.6307412385940552,True
20,150,Test/s16/6.pgm,16,16,3.228388547897339,True
20,150,Test/s16/7.pgm,16,1,3.623946189880371,False
20,150,Test/s16/8.pgm,16,1,3.213379144668579,False
20,150,Test/s16/9.pgm,16,1,3.764986991882324,False
20,150,Test/s16/10.pgm,16,16,2.178802728652954,True
20,150,Test/s17/6.pgm,17,29,3.3117523193359375,False
20,150,Test/s17/7.pgm,17,25,3.4148473739624023,False
20,150,Test/s17/8.pgm,17,17,3.394221305847168,True
20,150,Test/s17/9.pgm,17,25,3.3782761096954346,False
20,150,Test/s17/10.pgm,17,36,3.7014355659484863,False
20,150,Test/s18/6.pgm,18,18,1.447312355041504,True
20,150,Test/s18/7.pgm,18,18,1.9446642398834229,True
20,150,Test/s18/8.pgm,18,18,1.0614017248153687,True
20,150,Test/s18/9.pgm,18,18,1.1526349782943726,True
20,150,Test/s18/10.pgm,18,18,2.119011402130127,True
20,150,Test/s19/6.pgm,19,19,3.207947015762329,True
20,150,Test/s19/7.pgm,19,19,3.14038348197937,True
20,150,Test/s19/8.pgm,19,19,3.5954301357269287,True
20,150,Test/s19/9.pgm,19,40,3.8828065395355225,False
20,150,Test/s19/10.pgm,19,19,2.083463430404663,True
20,150,Test/s20/6.pgm,20,20,1.7197895050048828,True
20,150,Test/s20/7.pgm,20,20,2.146207094192505,True
20,150,Test/s20/8.pgm,20,29,3.33439564704895,False
20,150,Test/s20/9.pgm,20,20,3.3490352630615234,True
20,150,Test/s20/10.pgm,20,20,1.439002513885498,True
20,150,Test/s21/6.pgm,21,21,1.8757861852645874,True
20,150,Test/s21/7.pgm,21,21,2.4891867637634277,True
20,150,Test/s21/8.pgm,21,21,3.0689918994903564,True
20,150,Test/s21/9.pgm,21,21,1.4298542737960815,True
20,150,Test/s21/10.pgm,21,21,2.11287784576416,True
20,150,Test/s22/6.pgm,22,22,3.1249828338623047,True
20,150,Test/s22/7.pgm,22,22,2.443415641784668,True
20,150,Test/s22/8.pgm,22,22,2.2661314010620117,True
20,150,Test/s22/9.pgm,22,22,1.603082537651062,True
20,150,Test/s22/10.pgm,22,22,2.731888771057129,True
20,150,Test/s23/6.pgm,23,23,0.8483096361160278,True
20,150,Test/s23/7.pgm,23,23,1.889962077140808,True
20,150,Test/s23/8.pgm,23,23,0.812159538269043,True
20,150,Test/s23/9.pgm,23,23,2.4012463092803955,True
20,150,Test/s23/10.pgm,23,23,1.9050164222717285,True
20,150,Test/s24/6.pgm,24,24,2.2249720096588135,True
20,150,Test/s24/7.pgm,24,24,1.5127832889556885,True
20,150,Test/s24/8.pgm,24,24,2.9519729614257812,True
20,150,Test/s24/9.pgm,24,24,1.0091534852981567,True
20,150,Test/s24/10.pgm,24,24,1.7471611499786377,True
20,150,Test/s25/6.pgm,25,25,1.212700366973877,True
20,150,Test/s25/7.pgm,25,25,1.157885193824768,True
20,150,Test/s25/8.pgm,25,40,1.631264328956604,False
20,150,Test/s25/9.pgm,25,25,1.3808376789093018,True
20,150,Test/s25/10.pgm,25,25,0.9528993368148804,True
20,150,Test/s26/6.pgm,26,26,1.6707417964935303,True
20,150,Test/s26/7.pgm,26,26,3.074777126312256,True
20,150,Test/s26/8.pgm,26,26,1.2107429504394531,True
20,150,Test/s26/9.pgm,26,26,1.8148462772369385,True
20,150,Test/s26/10.pgm,26,26,1.2299896478652954,True
20,150,Test/s27/6.pgm,27,17,3.6683547496795654,False
20,150,Test/s27/7.pgm,27,17,3.9998104572296143,False
20,150,Test/s27/8.pgm,27,17,3.8201279640197754,False
20,150,Test/s27/9.pgm,27,17,4.008724212646484,False
20,150,Test/s27/10.pgm,27,27,3.0512819290161133,True
20,150,Test/s28/6.pgm,28,28,1.1668676137924194,True
20,150,Test/s28/7.pgm,28,28,3.146610975265503,True
20,150,Test/s28/8.pgm,28,26,3.0762505531311035,False
20,150,Test/s28/9.pgm,28,25,2.987983226776123,False
20,150,Test/s28/10.pgm,28,28,2.8934545516967773,True
20,150,Test/s29/6.pgm,29,29,1.6711355447769165,True
20,150,Test/s29/7.pgm,29,29,1.0017151832580566,True
20,150,Test/s29/8.pgm,29,29,2.6586482524871826,True
20,150,Test/s29/9.pgm,29,23,3.0464677810668945,False
20,150,Test/s29/10.pgm,29,29,1.72935950756073,True
20,150,Test/s30/6.pgm,30,30,1.9137223958969116,True
20,150,Test/s30/7.pgm,30,30,2.5033812522888184,True
20,150,Test/s30/8.pgm,30,30,1.7586781978607178,True
20,150,Test/s30/9.pgm,30,30,2.8320364952087402,True
20,150,Test/s30/10.pgm,30,30,1.2582498788833618,True
20,150,Test/s31/6.pgm,31,30,3.7146670818328857,False
20,150,Test/s31/7.pgm,31,30,3.6207423210144043,False
20,150,Test/s31/8.pgm,31,31,2.3858251571655273,True
20,150,Test/s31/9.pgm,31,30,3.5301389694213867,False
20,150,Test/s31/10.pgm,31,31,2.6848323345184326,True
20,150,Test/s32/6.pgm,32,25,4.072813510894775,False
20,150,Test/s32/7.pgm,32,26,3.9539737701416016,False
